NAMESPACE            NAME                                                              READY   STATUS      RESTARTS        AGE     IP            NODE       NOMINATED NODE   READINESS GATES
services             cray-bos-75bb8ddbf9-6m26g                                         2/2     Running     0               9d      10.36.0.70    ncn-w001   <none>           <none>
services             cray-bos-75bb8ddbf9-v64zg                                         2/2     Running     0               3d21h   10.44.0.80    ncn-w003   <none>           <none>
services             cray-bos-db-788bcbc84c-xmsm6                                      2/2     Running     0               3d21h   10.44.0.71    ncn-w003   <none>           <none>
services             cray-bos-operator-actual-state-cleanup-576b95fdc6-hxfqr           2/2     Running     0               3d      10.41.0.54    ncn-w004   <none>           <none>
services             cray-bos-operator-configuration-7856b8fc78-798mb                  2/2     Running     0               3d21h   10.44.0.31    ncn-w003   <none>           <none>
services             cray-bos-operator-discovery-59ff8c8554-b8jhc                      2/2     Running     0               3d21h   10.44.0.73    ncn-w003   <none>           <none>
services             cray-bos-operator-power-off-forceful-7d75d64556-rq8hf             2/2     Running     0               3d21h   10.44.0.26    ncn-w003   <none>           <none>
services             cray-bos-operator-power-off-graceful-756657cbfb-wv6pq             2/2     Running     0               3d21h   10.44.0.79    ncn-w003   <none>           <none>
services             cray-bos-operator-power-on-7b8ccc7554-5lzcx                       2/2     Running     0               9d      10.36.0.55    ncn-w001   <none>           <none>
services             cray-bos-operator-session-cleanup-6c7448798b-ln96p                2/2     Running     0               9d      10.36.0.50    ncn-w001   <none>           <none>
services             cray-bos-operator-session-completion-6576ff58b-9cl49              2/2     Running     0               9d      10.36.0.69    ncn-w001   <none>           <none>
services             cray-bos-operator-session-setup-6b9fc44c88-5mq4q                  2/2     Running     0               9d      10.36.0.52    ncn-w001   <none>           <none>
services             cray-bos-operator-status-57bc98cb8d-rn7vl                         2/2     Running     0               8d      10.34.0.32    ncn-w002   <none>           <none>
services             cray-bss-79785c6d89-4ws95                                         2/2     Running     0               8d      10.34.0.55    ncn-w002   <none>           <none>
services             cray-bss-79785c6d89-dvtgl                                         2/2     Running     0               3d21h   10.44.0.75    ncn-w003   <none>           <none>
services             cray-bss-79785c6d89-twsbv                                         2/2     Running     0               9d      10.36.0.46    ncn-w001   <none>           <none>
services             cray-bss-bitnami-etcd-0                                           2/2     Running     0               7d23h   10.44.0.21    ncn-w003   <none>           <none>
services             cray-bss-bitnami-etcd-1                                           2/2     Running     0               9d      10.34.0.23    ncn-w002   <none>           <none>
services             cray-bss-bitnami-etcd-2                                           2/2     Running     0               10d     10.36.0.20    ncn-w001   <none>           <none>
services             cray-bss-bitnami-etcd-snapshotter-28861020-qdxzd                  0/2     Completed   0               59m     10.46.0.32    ncn-w005   <none>           <none>
services             cray-capmc-6c5d69f685-qcwv8                                       2/2     Running     0               9d      10.36.0.45    ncn-w001   <none>           <none>
services             cray-capmc-6c5d69f685-wrtsk                                       2/2     Running     0               3d21h   10.44.0.43    ncn-w003   <none>           <none>
services             cray-capmc-6c5d69f685-z65fj                                       2/2     Running     0               8d      10.34.0.60    ncn-w002   <none>           <none>
services             cray-cfs-api-557fb98d57-s2t4t                                     2/2     Running     1 (8d ago)      8d      10.34.0.42    ncn-w002   <none>           <none>
services             cray-cfs-api-557fb98d57-z5tkz                                     2/2     Running     0               7d23h   10.36.0.81    ncn-w001   <none>           <none>
services             cray-cfs-api-db-ff7f66d5d-pnk2d                                   2/2     Running     0               8d      10.34.0.43    ncn-w002   <none>           <none>
services             cray-cfs-batcher-6c66f6887-nkgff                                  2/2     Running     0               3d21h   10.44.0.34    ncn-w003   <none>           <none>
services             cray-cfs-operator-854847c8c-2bqlb                                 2/2     Running     0               3d      10.41.0.53    ncn-w004   <none>           <none>
services             cray-console-data-bbff78774-2hr6d                                 2/2     Running     0               3d21h   10.44.0.77    ncn-w003   <none>           <none>
services             cray-console-data-postgres-0                                      3/3     Running     0               3d20h   10.44.0.25    ncn-w003   <none>           <none>
services             cray-console-data-postgres-1                                      3/3     Running     0               8d      10.34.0.49    ncn-w002   <none>           <none>
services             cray-console-data-postgres-2                                      3/3     Running     0               10d     10.36.0.19    ncn-w001   <none>           <none>
services             cray-console-node-0                                               3/3     Running     0               2d22h   10.41.0.78    ncn-w004   <none>           <none>
services             cray-console-node-1                                               3/3     Running     5 (32m ago)     10d     10.36.0.21    ncn-w001   <none>           <none>
services             cray-console-operator-79b4c7dd4b-pvnc7                            2/2     Running     0               3d      10.41.0.74    ncn-w004   <none>           <none>
services             cray-cps-5684977999-6hbh2                                         2/2     Running     0               3d      10.41.0.51    ncn-w004   <none>           <none>
services             cray-cps-5684977999-czl8z                                         2/2     Running     0               9d      10.36.0.40    ncn-w001   <none>           <none>
services             cray-dhcp-kea-56c5bb5789-b62rk                                    3/3     Running     2 (3d21h ago)   8d      10.36.0.80    ncn-w001   <none>           <none>
services             cray-dhcp-kea-56c5bb5789-c75gj                                    3/3     Running     4 (3d21h ago)   8d      10.34.0.33    ncn-w002   <none>           <none>
services             cray-dhcp-kea-56c5bb5789-zwzzj                                    3/3     Running     0               3d21h   10.44.0.69    ncn-w003   <none>           <none>
services             cray-dhcp-kea-helper-28861071-7n85j                               0/2     Completed   0               8m57s   10.46.0.16    ncn-w005   <none>           <none>
services             cray-dhcp-kea-helper-28861074-hkjpp                               0/2     Completed   0               5m57s   10.46.0.15    ncn-w005   <none>           <none>
services             cray-dhcp-kea-helper-28861077-jj92v                               0/2     Completed   0               2m57s   10.46.0.15    ncn-w005   <none>           <none>
services             cray-dhcp-kea-postgres-0                                          3/3     Running     0               8d      10.34.0.48    ncn-w002   <none>           <none>
services             cray-dhcp-kea-postgres-1                                          3/3     Running     0               3d20h   10.41.0.12    ncn-w004   <none>           <none>
services             cray-dhcp-kea-postgres-2                                          3/3     Running     0               9d      10.36.0.30    ncn-w001   <none>           <none>
services             cray-dns-powerdns-645654c6f6-27g57                                2/2     Running     1 (3d21h ago)   3d21h   10.44.0.66    ncn-w003   <none>           <none>
services             cray-dns-powerdns-postgres-0                                      3/3     Running     0               3d20h   10.41.0.14    ncn-w004   <none>           <none>
services             cray-dns-powerdns-postgres-1                                      3/3     Running     0               8d      10.36.0.28    ncn-w001   <none>           <none>
services             cray-dns-powerdns-postgres-2                                      3/3     Running     0               43h     10.46.0.27    ncn-w005   <none>           <none>
services             cray-dns-unbound-79b56d4645-5qvfj                                 3/3     Running     0               3d      10.41.0.60    ncn-w004   <none>           <none>
services             cray-dns-unbound-79b56d4645-l9c7x                                 3/3     Running     0               9d      10.36.0.39    ncn-w001   <none>           <none>
services             cray-dns-unbound-79b56d4645-zvdtc                                 3/3     Running     0               8d      10.34.0.54    ncn-w002   <none>           <none>
services             cray-dns-unbound-manager-28861074-znqzq                           0/2     Completed   0               5m57s   10.46.0.16    ncn-w005   <none>           <none>
services             cray-dns-unbound-manager-28861076-cjfnc                           0/2     Completed   0               3m57s   10.46.0.14    ncn-w005   <none>           <none>
services             cray-dns-unbound-manager-28861078-sdvzw                           0/2     Completed   0               117s    10.46.0.14    ncn-w005   <none>           <none>
services             cray-externaldns-external-dns-688c68fb58-79vnm                    1/1     Running     0               3d      10.41.0.55    ncn-w004   <none>           <none>
services             cray-fas-77bb4c6b79-qbjvr                                         2/2     Running     1 (8d ago)      8d      10.34.0.38    ncn-w002   <none>           <none>
services             cray-fas-bitnami-etcd-0                                           2/2     Running     0               43h     10.46.0.26    ncn-w005   <none>           <none>
services             cray-fas-bitnami-etcd-1                                           2/2     Running     0               9d      10.34.0.21    ncn-w002   <none>           <none>
services             cray-fas-bitnami-etcd-2                                           2/2     Running     0               3d20h   10.41.0.26    ncn-w004   <none>           <none>
services             cray-fas-bitnami-etcd-snapshotter-28861020-mvtzk                  0/2     Completed   0               59m     10.46.0.34    ncn-w005   <none>           <none>
services             cray-hbtd-55fb95cc7b-5mbtb                                        2/2     Running     0               9d      10.36.0.44    ncn-w001   <none>           <none>
services             cray-hbtd-55fb95cc7b-j69df                                        2/2     Running     0               8d      10.34.0.62    ncn-w002   <none>           <none>
services             cray-hbtd-55fb95cc7b-zdf64                                        2/2     Running     0               3d21h   10.44.0.81    ncn-w003   <none>           <none>
services             cray-hbtd-bitnami-etcd-0                                          2/2     Running     0               43h     10.46.0.23    ncn-w005   <none>           <none>
services             cray-hbtd-bitnami-etcd-1                                          2/2     Running     1 (9d ago)      9d      10.34.0.14    ncn-w002   <none>           <none>
services             cray-hbtd-bitnami-etcd-2                                          2/2     Running     1 (3d20h ago)   3d20h   10.41.0.17    ncn-w004   <none>           <none>
services             cray-hbtd-bitnami-etcd-snapshotter-28861020-cfc4w                 0/2     Completed   0               59m     10.46.0.35    ncn-w005   <none>           <none>
services             cray-hmnfd-747b78f958-cjmw6                                       2/2     Running     0               9d      10.36.0.66    ncn-w001   <none>           <none>
services             cray-hmnfd-747b78f958-v9jwm                                       2/2     Running     0               3d21h   10.44.0.57    ncn-w003   <none>           <none>
services             cray-hmnfd-747b78f958-vxfs4                                       2/2     Running     0               8d      10.34.0.61    ncn-w002   <none>           <none>
services             cray-hmnfd-bitnami-etcd-0                                         2/2     Running     0               7d23h   10.44.0.20    ncn-w003   <none>           <none>
services             cray-hmnfd-bitnami-etcd-1                                         2/2     Running     0               9d      10.34.0.15    ncn-w002   <none>           <none>
services             cray-hmnfd-bitnami-etcd-2                                         2/2     Running     0               3d20h   10.41.0.35    ncn-w004   <none>           <none>
services             cray-hmnfd-bitnami-etcd-snapshotter-28861020-t9mdg                0/2     Completed   0               59m     10.46.0.15    ncn-w005   <none>           <none>
services             cray-hms-hmcollector-ingress-7c5bb55c74-nnflv                     2/2     Running     0               9d      10.36.0.62    ncn-w001   <none>           <none>
services             cray-hms-hmcollector-ingress-7c5bb55c74-pd2g2                     2/2     Running     0               8d      10.34.0.59    ncn-w002   <none>           <none>
services             cray-hms-hmcollector-ingress-7c5bb55c74-xwlw9                     2/2     Running     0               3d21h   10.44.0.51    ncn-w003   <none>           <none>
services             cray-hms-hmcollector-poll-66cc59bcd-wns7c                         2/2     Running     0               3d      10.41.0.24    ncn-w004   <none>           <none>
services             cray-hms-rts-5488d9b94-56sw9                                      3/3     Running     2 (2d3h ago)    3d      10.41.0.46    ncn-w004   <none>           <none>
services             cray-hms-rts-snmp-d9cb7fdc-hkbmj                                  3/3     Running     0               3d21h   10.44.0.74    ncn-w003   <none>           <none>
services             cray-ims-d7466c6f9-gdvm6                                          2/2     Running     0               3d21h   10.44.0.83    ncn-w003   <none>           <none>
services             cray-ipxe-aarch64-6d97578788-cnm4t                                2/2     Running     0               8d      10.34.0.45    ncn-w002   <none>           <none>
services             cray-ipxe-x86-64-59d949584d-ztgg2                                 2/2     Running     0               3d      10.41.0.25    ncn-w004   <none>           <none>
services             cray-keycloak-0                                                   2/2     Running     1 (43h ago)     43h     10.46.0.17    ncn-w005   <none>           <none>
services             cray-keycloak-1                                                   2/2     Running     3 (3d20h ago)   3d20h   10.41.0.20    ncn-w004   <none>           <none>
services             cray-keycloak-2                                                   2/2     Running     2 (10d ago)     10d     10.36.0.12    ncn-w001   <none>           <none>
services             cray-meds-85d8955fb5-mnb4l                                        2/2     Running     0               3d21h   10.44.0.55    ncn-w003   <none>           <none>
services             cray-node-discovery-cz27p                                         1/1     Running     1 (7d23h ago)   12d     10.252.1.7    ncn-w003   <none>           <none>
services             cray-node-discovery-gnnrw                                         1/1     Running     4 (43h ago)     8d      10.252.1.14   ncn-w005   <none>           <none>
services             cray-node-discovery-jfnhp                                         1/1     Running     1 (9d ago)      12d     10.252.1.8    ncn-w002   <none>           <none>
services             cray-node-discovery-l5wzh                                         1/1     Running     1 (3d20h ago)   12d     10.252.1.13   ncn-w004   <none>           <none>
services             cray-node-discovery-r5jzj                                         1/1     Running     1 (10d ago)     12d     10.252.1.9    ncn-w001   <none>           <none>
services             cray-node-labels-6c7cc4c5f8-g6wp5                                 2/2     Running     0               9d      10.36.0.61    ncn-w001   <none>           <none>
services             cray-oauth2-proxies-customer-access-ingress-7fc49cffcf-86h2n      1/1     Running     0               3d21h   10.44.0.63    ncn-w003   <none>           <none>
services             cray-oauth2-proxies-customer-high-speed-ingress-79cb9bd579q6gm6   1/1     Running     0               9d      10.36.0.42    ncn-w001   <none>           <none>
services             cray-oauth2-proxies-customer-management-ingress-c6c64ddfb-zsj6n   1/1     Running     0               9d      10.36.0.58    ncn-w001   <none>           <none>
services             cray-postgres-operator-596b6cfb9c-bttsv                           2/2     Running     0               3d21h   10.44.0.24    ncn-w003   <none>           <none>
services             cray-power-control-6f9869d68-8d4x8                                2/2     Running     1 (3d21h ago)   3d21h   10.44.0.40    ncn-w003   <none>           <none>
services             cray-power-control-6f9869d68-lb4ck                                2/2     Running     1 (9d ago)      9d      10.36.0.35    ncn-w001   <none>           <none>
services             cray-power-control-6f9869d68-tq877                                2/2     Running     0               8d      10.34.0.26    ncn-w002   <none>           <none>
services             cray-power-control-bitnami-etcd-0                                 2/2     Running     0               10d     10.36.0.24    ncn-w001   <none>           <none>
services             cray-power-control-bitnami-etcd-1                                 2/2     Running     0               3d20h   10.41.0.16    ncn-w004   <none>           <none>
services             cray-power-control-bitnami-etcd-2                                 2/2     Running     0               9d      10.34.0.19    ncn-w002   <none>           <none>
services             cray-power-control-bitnami-etcd-snapshotter-28861020-9v7qx        0/2     Completed   0               59m     10.46.0.36    ncn-w005   <none>           <none>
services             cray-powerdns-manager-6c49966f54-g9gdw                            3/3     Running     7 (3d21h ago)   7d21h   10.44.0.14    ncn-w003   <none>           <none>
services             cray-scsd-b744ccc54-8ztcf                                         2/2     Running     0               3d21h   10.44.0.46    ncn-w003   <none>           <none>
services             cray-scsd-b744ccc54-9v9jf                                         2/2     Running     0               9d      10.36.0.60    ncn-w001   <none>           <none>
services             cray-scsd-b744ccc54-hlxhw                                         2/2     Running     0               8d      10.34.0.41    ncn-w002   <none>           <none>
services             cray-shared-kafka-entity-operator-779945b686-s8qk7                2/2     Running     0               3d21h   10.44.0.49    ncn-w003   <none>           <none>
services             cray-shared-kafka-kafka-0                                         1/1     Running     2 (3d20h ago)   3d20h   10.41.0.29    ncn-w004   <none>           <none>
services             cray-shared-kafka-kafka-1                                         1/1     Running     1 (10d ago)     10d     10.36.0.16    ncn-w001   <none>           <none>
services             cray-shared-kafka-kafka-2                                         1/1     Running     1 (7d23h ago)   7d23h   10.44.0.12    ncn-w003   <none>           <none>
services             cray-shared-kafka-zookeeper-0                                     1/1     Running     0               10d     10.36.0.22    ncn-w001   <none>           <none>
services             cray-shared-kafka-zookeeper-1                                     1/1     Running     0               43h     10.46.0.10    ncn-w005   <none>           <none>
services             cray-shared-kafka-zookeeper-2                                     1/1     Running     0               3d20h   10.41.0.132   ncn-w004   <none>           <none>
services             cray-sls-9d467b6d6-56klc                                          2/2     Running     0               9d      10.36.0.54    ncn-w001   <none>           <none>
services             cray-sls-9d467b6d6-b8q98                                          2/2     Running     0               8d      10.34.0.56    ncn-w002   <none>           <none>
services             cray-sls-9d467b6d6-gnpp8                                          2/2     Running     0               3d21h   10.44.0.28    ncn-w003   <none>           <none>
services             cray-sls-postgres-0                                               3/3     Running     0               3d20h   10.41.0.19    ncn-w004   <none>           <none>
services             cray-sls-postgres-1                                               3/3     Running     0               8d      10.36.0.72    ncn-w001   <none>           <none>
services             cray-sls-postgres-2                                               3/3     Running     0               43h     10.46.0.21    ncn-w005   <none>           <none>
services             cray-smd-79dc846fcb-782fj                                         2/2     Running     1 (3d ago)      3d      10.41.0.64    ncn-w004   <none>           <none>
services             cray-smd-79dc846fcb-8c4mf                                         2/2     Running     1 (8d ago)      8d      10.34.0.36    ncn-w002   <none>           <none>
services             cray-smd-79dc846fcb-wg7nw                                         2/2     Running     1 (8d ago)      8d      10.34.0.37    ncn-w002   <none>           <none>
services             cray-smd-postgres-0                                               3/3     Running     0               8d      10.34.0.47    ncn-w002   <none>           <none>
services             cray-smd-postgres-1                                               3/3     Running     0               10d     10.36.0.23    ncn-w001   <none>           <none>
services             cray-smd-postgres-2                                               3/3     Running     0               43h     10.46.0.25    ncn-w005   <none>           <none>
services             cray-sts-6b8bb75c68-78f59                                         2/2     Running     0               3d      10.41.0.70    ncn-w004   <none>           <none>
services             cray-sts-6b8bb75c68-9p7lx                                         2/2     Running     0               8d      10.34.0.30    ncn-w002   <none>           <none>
services             cray-sts-6b8bb75c68-lzq7j                                         2/2     Running     0               9d      10.36.0.53    ncn-w001   <none>           <none>
services             cray-tftp-5d546777c9-5g7v6                                        1/1     Running     0               3d      10.41.0.62    ncn-w004   <none>           <none>
services             cray-tftp-5d546777c9-bpnpq                                        1/1     Running     0               9d      10.36.0.29    ncn-w001   <none>           <none>
services             cray-tftp-5d546777c9-ksh49                                        1/1     Running     0               8d      10.34.0.65    ncn-w002   <none>           <none>
services             cray-tftp-modprobe-4hsf2                                          1/1     Running     1 (10d ago)     12d     10.36.0.9     ncn-w001   <none>           <none>
services             cray-tftp-modprobe-cfmzt                                          1/1     Running     4 (43h ago)     8d      10.46.0.9     ncn-w005   <none>           <none>
services             cray-tftp-modprobe-ltd9g                                          1/1     Running     1 (3d20h ago)   12d     10.41.0.9     ncn-w004   <none>           <none>
services             cray-tftp-modprobe-pkrhx                                          1/1     Running     1 (9d ago)      12d     10.34.0.0     ncn-w002   <none>           <none>
services             cray-tftp-modprobe-q6msp                                          1/1     Running     1 (7d23h ago)   12d     10.44.0.6     ncn-w003   <none>           <none>
services             cray-vpa-recommender-86867b7bf6-2fqg9                             2/2     Running     0               3d21h   10.44.0.42    ncn-w003   <none>           <none>
services             cray-vpa-updater-6f7bb8dcf5-ntxgt                                 2/2     Running     0               9d      10.36.0.67    ncn-w001   <none>           <none>
services             csm-ssh-keys-7ccc4f5494-64fgv                                     2/2     Running     0               3d21h   10.44.0.78    ncn-w003   <none>           <none>
services             etcd-backup-pvc-snapshots-to-s3-28861025-mtjdg                    0/2     Completed   0               54m     10.46.0.14    ncn-w005   <none>           <none>
services             etcd-backup-restore-75bb5c4694-bh8js                              1/1     Running     0               9d      10.36.0.32    ncn-w001   <none>           <none>
services             etcd-backup-restore-75bb5c4694-jkdww                              1/1     Running     0               3d      10.41.0.44    ncn-w004   <none>           <none>
services             gitea-vcs-856dfb98cf-tx2t9                                        2/2     Running     0               3d21h   10.44.0.82    ncn-w003   <none>           <none>
services             gitea-vcs-postgres-0                                              3/3     Running     0               3d20h   10.41.0.116   ncn-w004   <none>           <none>
services             gitea-vcs-postgres-1                                              3/3     Running     0               10d     10.36.0.14    ncn-w001   <none>           <none>
services             gitea-vcs-postgres-2                                              3/3     Running     0               43h     10.46.0.22    ncn-w005   <none>           <none>
services             hms-discovery-28861050-vhnvb                                      0/2     Completed   0               29m     10.46.0.32    ncn-w005   <none>           <none>
services             hms-discovery-28861053-tnbdk                                      0/2     Completed   0               26m     10.46.0.16    ncn-w005   <none>           <none>
services             hms-discovery-28861056-n8c99                                      0/2     Completed   0               23m     10.46.0.14    ncn-w005   <none>           <none>
services             hms-discovery-28861059-pqpd6                                      0/2     Completed   0               20m     10.46.0.16    ncn-w005   <none>           <none>
services             hms-discovery-28861062-xtzr5                                      0/2     Completed   0               17m     10.46.0.16    ncn-w005   <none>           <none>
services             hms-discovery-28861065-w8684                                      0/2     Completed   0               14m     10.46.0.15    ncn-w005   <none>           <none>
services             hms-discovery-28861068-2hhvs                                      0/2     Completed   0               11m     10.46.0.16    ncn-w005   <none>           <none>
services             hms-discovery-28861071-7nczc                                      0/2     Completed   0               8m57s   10.46.0.14    ncn-w005   <none>           <none>
services             hms-discovery-28861074-98lv8                                      0/2     Completed   0               5m57s   10.46.0.14    ncn-w005   <none>           <none>
services             hms-discovery-28861077-d2wwf                                      0/2     Completed   0               2m57s   10.46.0.16    ncn-w005   <none>           <none>
services             keycloak-postgres-0                                               3/3     Running     0               43h     10.46.0.30    ncn-w005   <none>           <none>
services             keycloak-postgres-1                                               3/3     Running     0               10d     10.36.0.18    ncn-w001   <none>           <none>
services             keycloak-postgres-2                                               3/3     Running     0               3d20h   10.41.0.36    ncn-w004   <none>           <none>
services             kube-etcd-defrag-28860480-hfp4r                                   0/2     Completed   0               9h      10.46.0.15    ncn-w005   <none>           <none>
services             kube-etcd-defrag-cray-hbtd-bitnami-etcd-28860960-t54t5            0/2     Completed   0               119m    10.46.0.28    ncn-w005   <none>           <none>
services             logical-backup-cray-sls-postgres-28858990-z9zkn                   0/2     Completed   0               34h     10.46.0.35    ncn-w005   <none>           <none>
services             logical-backup-cray-sls-postgres-28860430-zzlr4                   0/2     Completed   0               10h     10.46.0.34    ncn-w005   <none>           <none>
services             logical-backup-cray-smd-postgres-28859050-w6xjn                   0/2     Completed   0               33h     10.46.0.34    ncn-w005   <none>           <none>
services             logical-backup-cray-smd-postgres-28860490-h2c46                   0/2     Completed   0               9h      10.46.0.33    ncn-w005   <none>           <none>
services             logical-backup-gitea-vcs-postgres-28859110-s9sgm                  0/2     Completed   0               32h     10.46.0.33    ncn-w005   <none>           <none>
services             logical-backup-gitea-vcs-postgres-28860550-8zlh6                  0/2     Completed   0               8h      10.46.0.32    ncn-w005   <none>           <none>
services             logical-backup-keycloak-postgres-28859170-wg2rr                   0/2     Completed   0               31h     10.46.0.34    ncn-w005   <none>           <none>
services             logical-backup-keycloak-postgres-28860610-fpmwv                   0/2     Completed   0               7h49m   10.46.0.32    ncn-w005   <none>           <none>
services             nmdv2-service-86466bc7f8-cnrlr                                    2/2     Running     0               3d21h   10.44.0.39    ncn-w003   <none>           <none>
services             slingshot-fabric-manager-6b74fdb5c7-pgg8d                         2/2     Running     0               3d21h   10.44.0.19    ncn-w003   <none>           <none>
services             sonar-jobs-watcher-bkz8g                                          1/1     Running     4 (43h ago)     8d      10.46.0.1     ncn-w005   <none>           <none>
services             sonar-jobs-watcher-cc5sz                                          1/1     Running     1 (10d ago)     12d     10.36.0.4     ncn-w001   <none>           <none>
services             sonar-jobs-watcher-jnqk5                                          1/1     Running     1 (7d23h ago)   12d     10.44.0.9     ncn-w003   <none>           <none>
services             sonar-jobs-watcher-t28jc                                          1/1     Running     1 (9d ago)      12d     10.34.0.11    ncn-w002   <none>           <none>
services             sonar-jobs-watcher-zmctk                                          1/1     Running     1 (3d20h ago)   12d     10.41.0.3     ncn-w004   <none>           <none>
services             sonar-sync-28861077-scfwd                                         0/1     Completed   0               2m57s   10.46.0.11    ncn-w005   <none>           <none>
services             sonar-sync-28861078-xn9gh                                         0/1     Completed   0               117s    10.46.0.11    ncn-w005   <none>           <none>
services             sonar-sync-28861079-jv5ch                                         0/1     Completed   0               57s     10.46.0.11    ncn-w005   <none>           <none>
services             sshot-fm-recover-28861050-zncp9                                   0/2     Completed   0               29m     10.46.0.28    ncn-w005   <none>           <none>
services             sshot-fm-recover-28861053-cxxsg                                   0/2     Completed   0               26m     10.46.0.28    ncn-w005   <none>           <none>
services             sshot-fm-recover-28861056-j6zqg                                   0/2     Completed   0               23m     10.46.0.15    ncn-w005   <none>           <none>
services             sshot-fm-recover-28861059-jjrg8                                   0/2     Completed   0               20m     10.46.0.14    ncn-w005   <none>           <none>
services             sshot-fm-recover-28861062-hrkjx                                   0/2     Completed   0               17m     10.46.0.14    ncn-w005   <none>           <none>
services             sshot-fm-recover-28861065-ln7jt                                   0/2     Completed   0               14m     10.46.0.14    ncn-w005   <none>           <none>
services             sshot-fm-recover-28861068-wzp9c                                   0/2     Completed   0               11m     10.46.0.14    ncn-w005   <none>           <none>
services             sshot-fm-recover-28861071-mbx9g                                   0/2     Completed   0               8m57s   10.46.0.15    ncn-w005   <none>           <none>
services             sshot-fm-recover-28861074-k27bn                                   0/2     Completed   0               5m57s   10.46.0.28    ncn-w005   <none>           <none>
services             sshot-fm-recover-28861077-nr42n                                   0/2     Completed   0               2m57s   10.46.0.14    ncn-w005   <none>           <none>
spire                cray-spire-agent-fhp9g                                            1/1     Running     1 (10d ago)     12d     10.252.1.9    ncn-w001   <none>           <none>
spire                cray-spire-agent-mkdvt                                            1/1     Running     1 (9d ago)      12d     10.252.1.8    ncn-w002   <none>           <none>
spire                cray-spire-agent-nd9hd                                            1/1     Running     1 (7d23h ago)   12d     10.252.1.7    ncn-w003   <none>           <none>
spire                cray-spire-agent-qwqpg                                            1/1     Running     4 (43h ago)     8d      10.252.1.14   ncn-w005   <none>           <none>
spire                cray-spire-agent-z9gtm                                            1/1     Running     1 (3d20h ago)   12d     10.252.1.13   ncn-w004   <none>           <none>
spire                cray-spire-jwks-847fc745b8-68zwq                                  3/3     Running     0               8d      10.34.0.31    ncn-w002   <none>           <none>
spire                cray-spire-jwks-847fc745b8-827wm                                  3/3     Running     0               8d      10.36.0.79    ncn-w001   <none>           <none>
spire                cray-spire-jwks-847fc745b8-w52xh                                  3/3     Running     0               3d      10.41.0.47    ncn-w004   <none>           <none>
spire                cray-spire-postgres-0                                             3/3     Running     0               3d20h   10.41.0.32    ncn-w004   <none>           <none>
spire                cray-spire-postgres-1                                             3/3     Running     0               8d      10.34.0.46    ncn-w002   <none>           <none>
spire                cray-spire-postgres-2                                             3/3     Running     0               43h     10.46.0.18    ncn-w005   <none>           <none>
spire                cray-spire-postgres-pooler-5997f6f6f5-jkdwx                       2/2     Running     0               9d      10.36.0.64    ncn-w001   <none>           <none>
spire                cray-spire-postgres-pooler-5997f6f6f5-lkxmw                       2/2     Running     0               8d      10.34.0.29    ncn-w002   <none>           <none>
spire                cray-spire-postgres-pooler-5997f6f6f5-mwzwg                       2/2     Running     0               3d      10.41.0.68    ncn-w004   <none>           <none>
spire                cray-spire-server-0                                               2/2     Running     0               43h     10.46.0.31    ncn-w005   <none>           <none>
spire                cray-spire-server-1                                               2/2     Running     0               3d20h   10.41.0.89    ncn-w004   <none>           <none>
spire                cray-spire-server-2                                               2/2     Running     0               9d      10.34.0.16    ncn-w002   <none>           <none>
spire                request-ncn-join-token-29q8q                                      2/2     Running     2 (8d ago)      12d     10.38.0.4     ncn-m002   <none>           <none>
spire                request-ncn-join-token-95vlr                                      2/2     Running     8 (43h ago)     8d      10.46.0.13    ncn-w005   <none>           <none>
spire                request-ncn-join-token-99gk5                                      2/2     Running     2 (7d23h ago)   12d     10.44.0.10    ncn-w003   <none>           <none>
spire                request-ncn-join-token-cfvt9                                      2/2     Running     4 (30m ago)     12d     10.32.0.3     ncn-m003   <none>           <none>
spire                request-ncn-join-token-d9269                                      2/2     Running     0               20d     10.43.0.1     ncn-m001   <none>           <none>
spire                request-ncn-join-token-ffwtk                                      2/2     Running     2 (10d ago)     12d     10.36.0.8     ncn-w001   <none>           <none>
spire                request-ncn-join-token-jnw8x                                      2/2     Running     2 (3d20h ago)   12d     10.41.0.10    ncn-w004   <none>           <none>
spire                request-ncn-join-token-w5cfp                                      2/2     Running     2 (9d ago)      12d     10.34.0.12    ncn-w002   <none>           <none>
spire                spire-agent-9lnh8                                                 1/1     Running     1 (10d ago)     12d     10.252.1.9    ncn-w001   <none>           <none>
spire                spire-agent-f2tzn                                                 1/1     Running     1 (7d23h ago)   12d     10.252.1.7    ncn-w003   <none>           <none>
spire                spire-agent-qgtjq                                                 1/1     Running     1 (3d20h ago)   12d     10.252.1.13   ncn-w004   <none>           <none>
spire                spire-agent-t42c8                                                 1/1     Running     0               2d      10.252.1.8    ncn-w002   <none>           <none>
spire                spire-agent-xjqzr                                                 1/1     Running     4 (43h ago)     8d      10.252.1.14   ncn-w005   <none>           <none>
spire                spire-jwks-6fbb5864db-2j676                                       3/3     Running     0               8d      10.34.0.57    ncn-w002   <none>           <none>
spire                spire-jwks-6fbb5864db-7x7d7                                       3/3     Running     0               9d      10.36.0.48    ncn-w001   <none>           <none>
spire                spire-jwks-6fbb5864db-h7p79                                       3/3     Running     0               3d      10.41.0.67    ncn-w004   <none>           <none>
spire                spire-postgres-0                                                  3/3     Running     0               3d20h   10.41.0.28    ncn-w004   <none>           <none>
